rainfall_mm_hr,slope_degrees,soil_moisture_proxy_pct,historical_landslide_frequency,ground_movement_proxy_pct,risk_score
133.666,17.242,63.04,3.547,46.9,36.544
136.337,24.619,57.76,3.228,52.8,37.324
72.849,35.136,95.57,4.294,78.4,44.993
135.565,13.585,93.79,2.989,50.7,38.512
192.432,40.096,41.67,3.951,66.9,39.847
27.51,7.476,57.24,2.173,30.9,22.355
100.741,56.269,66.36,5.76,84.3,48.135
154.358,43.279,2.76,5.075,61.6,37.455
68.183,57.302,40.36,4.824,74.2,44.546
81.033,48.62,62.26,4.285,79.4,44.409
155.283,47.256,48.77,5.581,78.6,43.95
185.876,4.794,64.76,2.406,30.8,32.703
136.129,33.766,4.86,4.017,49.0,34.415
191.896,39.984,0.99,4.841,56.8,36.264
197.48,12.825,41.53,3.95,36.6,33.581
39.272,53.241,89.7,5.142,89.8,44.65
139.87,53.062,23.14,5.915,71.7,42.805
195.804,41.431,60.3,4.423,75.2,92.166
72.229,58.26,79.12,5.088,86.5,49.301
18.546,46.288,48.57,4.117,74.9,28.356
28.748,41.97,86.05,4.338,83.3,36.206
183.264,22.187,55.39,2.946,48.6,36.215
101.12,37.642,29.59,4.073,60.9,38.082
79.735,30.488,21.96,4.284,51.2,35.82
167.217,2.739,39.39,3.248,23.0,30.31
158.56,23.999,68.5,3.517,56.0,38.662
65.444,26.323,5.99,2.412,37.1,31.179
86.706,54.043,42.37,4.359,73.6,43.541
145.566,59.994,93.13,5.601,91.9,97.944
90.965,0.576,91.84,2.33,34.0,34.637
39.343,24.224,67.72,2.339,53.1,32.724
192.433,46.258,88.56,4.379,87.5,94.819
92.067,34.856,1.9,3.009,46.8,33.3
151.054,9.801,68.08,2.097,36.6,33.897
108.826,22.453,53.71,3.939,50.9,37.116
140.803,6.262,26.79,1.766,19.4,28.203
41.455,21.729,21.16,2.312,36.3,27.932
79.415,59.879,14.56,4.627,65.9,42.095
49.956,15.059,6.37,1.525,22.5,27.705
52.796,24.8,8.41,2.756,37.0,31.45
39.427,38.1,52.85,3.989,68.2,36.007
46.597,26.076,98.66,3.457,67.2,40.896
4.105,23.107,46.51,2.847,46.7,15.154
95.341,14.702,99.53,2.861,53.3,39.268
54.562,19.479,11.85,2.137,30.5,29.971
130.286,38.003,22.02,4.539,60.2,37.812
17.987,51.28,81.39,4.921,86.7,33.694
165.017,49.89,64.42,4.327,80.1,93.625
114.385,32.063,90.36,3.608,71.8,43.008
39.306,43.665,96.53,4.807,89.5,42.877
155.866,49.9,87.64,5.977,91.2,96.334
129.703,10.919,55.86,1.887,33.6,32.593
20.262,9.095,37.75,1.437,25.0,16.634
172.543,45.54,42.65,5.876,77.5,43.187
94.304,46.986,13.69,5.301,67.4,39.74
163.577,58.135,98.54,6.363,95.5,98.552
12.789,57.736,28.47,4.853,70.7,26.995
183.376,19.3,62.55,2.909,47.5,36.303
50.459,0.307,20.99,0.848,8.8,25.254
6.665,42.685,35.48,3.872,67.8,20.61
3.562,24.293,32.59,2.169,42.2,12.956
65.333,7.237,15.61,1.219,15.8,26.633
149.078,25.082,74.73,2.774,57.2,38.829
65.777,57.513,99.18,5.19,92.7,51.442
171.072,49.64,82.06,5.862,89.3,95.83
53.655,6.871,66.13,1.52,31.3,32.416
94.486,37.69,1.84,3.396,50.9,34.342
73.32,29.935,92.73,3.651,70.2,42.826
1.547,45.348,24.16,3.185,65.2,17.015
42.391,50.746,48.86,5.535,78.5,41.364
14.96,51.348,73.14,3.908,81.7,30.425
103.714,24.959,62.87,2.522,52.9,37.236
97.722,9.82,51.89,2.579,32.9,32.618
153.568,29.259,12.69,3.552,45.2,33.764
127.377,12.745,98.67,3.214,51.8,39.089
149.275,53.171,4.57,5.492,65.1,40.351
61.575,9.663,92.28,1.367,41.8,35.775
150.982,8.252,77.11,2.023,37.4,34.459
28.497,27.745,38.3,2.682,49.0,25.876
182.848,50.611,16.19,4.786,66.8,40.315
173.626,8.025,37.62,2.683,26.9,30.744
100.277,31.893,70.89,4.414,67.7,41.659
164.617,0.218,89.41,1.496,30.8,33.428
96.413,31.416,50.36,4.739,61.9,39.626
56.456,17.534,83.94,2.05,49.8,37.366
141.335,0.491,38.29,2.691,18.8,29.1
191.962,3.424,96.1,3.191,40.6,36.646
40.345,17.648,18.19,2.848,32.2,26.734
136.756,40.723,87.82,3.894,81.3,93.642
58.584,16.022,69.08,2.763,45.4,36.12
194.248,49.55,30.72,6.216,74.8,43.145
94.235,43.97,61.1,4.372,78.1,43.306
196.409,27.951,95.0,3.931,69.4,42.909
158.811,16.359,72.13,2.756,46.7,36.525
33.115,40.205,69.11,3.789,74.9,35.294
67.681,5.461,29.27,2.273,20.5,28.815
130.903,27.775,57.5,3.803,57.6,38.612
174.087,5.004,49.89,1.714,24.8,30.402
161.247,48.634,67.29,5.21,83.2,94.222
138.315,13.83,2.83,3.169,24.1,28.749
77.058,42.987,93.34,3.854,85.4,46.093
14.297,23.744,72.67,1.993,53.2,21.781
192.509,29.612,10.46,4.037,46.1,34.1
133.045,15.096,82.69,3.367,50.0,38.028
47.13,44.201,32.95,5.007,71.5,39.655
45.159,20.693,2.9,3.019,31.4,28.045
68.771,20.199,30.31,2.704,38.3,32.751
130.164,8.438,9.67,3.108,20.0,28.203
112.312,47.753,92.98,5.172,90.8,48.505
152.917,25.571,32.87,3.914,48.1,35.512
5.907,21.697,6.34,2.283,31.7,10.623
44.573,2.966,9.46,1.527,10.0,22.907
182.813,28.227,57.91,4.478,59.9,39.457
140.534,15.634,41.29,3.703,39.0,33.944
183.317,27.033,67.8,4.724,62.2,40.525
192.344,49.134,53.13,5.79,80.4,45.075
187.907,39.237,16.27,4.749,60.4,37.679
132.98,2.559,78.3,3.173,34.3,34.472
106.809,15.511,33.09,3.478,35.9,32.781
196.55,59.721,37.63,5.924,76.1,45.934
143.159,57.628,99.54,6.488,96.1,98.63
119.59,50.519,59.39,5.313,81.1,45.589
166.831,10.008,89.64,2.129,43.3,36.35
182.544,51.408,54.56,4.711,78.1,44.641
39.301,52.865,99.03,5.11,92.5,45.57
88.256,58.784,32.65,4.625,71.4,43.832
163.628,20.71,97.2,2.727,59.0,40.25
141.436,43.542,23.9,3.861,65.2,38.589
92.625,53.695,6.15,5.1,64.6,40.241
153.044,51.528,74.73,5.91,87.2,95.624
127.903,26.948,44.74,3.207,51.4,36.404
3.261,37.46,77.63,4.135,75.2,22.823
117.28,56.761,9.18,4.666,64.4,40.829
110.23,35.628,36.36,4.031,60.6,38.321
23.632,3.548,45.65,1.788,22.1,18.077
30.444,38.283,0.76,4.207,53.3,26.591
158.708,35.812,59.23,5.024,70.1,41.903
165.901,27.964,99.85,3.259,69.2,42.753
169.526,51.452,39.51,5.945,76.7,44.268
81.781,11.419,30.43,1.414,25.4,29.422
53.037,34.264,9.14,3.006,48.3,33.958
133.665,3.015,16.29,1.658,12.4,26.193
4.565,34.323,54.63,3.155,62.4,19.137
45.877,26.832,19.39,2.63,42.2,31.18
183.969,24.098,14.21,4.774,43.0,34.009
34.502,35.79,28.9,3.255,56.6,29.918
6.819,56.448,0.76,5.026,62.8,21.203
198.828,39.815,4.11,5.158,58.4,36.895
102.394,3.915,25.71,2.091,17.3,27.882
113.445,32.319,94.98,4.339,75.3,44.329
178.955,30.825,17.26,3.622,48.5,34.698
75.953,13.028,2.65,2.616,21.8,27.975
47.598,13.526,94.75,2.771,50.4,37.323
105.995,25.929,80.46,4.351,63.8,41.28
95.088,45.585,46.82,3.708,73.3,41.421
27.998,45.862,52.36,3.439,74.3,32.135
143.378,3.757,32.96,3.277,22.3,29.866
162.086,43.029,5.95,5.565,63.5,38.254
169.178,40.455,20.46,5.179,64.0,38.862
40.369,44.019,70.37,3.849,79.6,39.56
39.149,15.88,54.45,2.323,39.8,29.25
183.296,59.39,64.64,5.213,82.4,95.607
167.097,42.333,65.19,5.664,80.8,93.454
196.425,8.977,47.25,2.729,31.0,32.069
195.368,33.034,52.85,4.222,63.1,39.738
198.003,29.839,89.1,3.842,69.5,42.601
121.865,53.576,34.45,4.626,71.9,42.838
187.793,18.839,46.46,2.719,41.7,34.232
51.797,45.993,72.11,4.679,83.3,45.297
60.427,7.1,43.91,2.087,26.3,30.609
27.495,51.179,68.83,5.522,84.5,37.092
176.938,59.108,29.54,5.271,72.0,44.231
125.974,26.108,48.02,2.604,49.9,35.951
169.233,47.769,67.81,4.97,82.8,93.975
45.215,7.936,56.47,2.745,32.6,30.756
10.354,13.886,52.76,2.326,37.1,15.94
44.527,28.467,32.92,2.484,47.7,32.298
123.687,29.333,46.88,4.234,57.2,38.245
110.647,7.26,94.39,1.503,40.1,35.597
42.719,32.343,50.5,2.786,58.1,34.636
42.087,4.041,58.24,2.07,27.1,27.985
75.208,54.483,19.96,4.436,67.1,41.256
121.357,19.117,35.74,3.117,39.8,33.527
136.726,32.784,37.47,3.988,57.6,37.747
96.384,12.112,61.79,3.136,39.8,34.807
119.812,8.968,62.93,1.699,33.1,32.73
141.012,34.697,50.59,3.713,63.0,39.345
178.028,47.583,69.03,4.974,83.1,94.035
26.953,0.945,29.51,1.298,13.1,16.661
126.435,50.405,52.68,4.04,75.9,43.512
192.364,29.388,4.01,3.898,43.6,33.196
128.678,41.619,68.44,4.506,78.0,92.817
194.915,39.035,42.83,4.47,67.4,40.267
74.244,5.355,66.58,1.714,30.2,32.319
25.5,33.612,20.31,4.4,54.4,25.694
27.375,27.216,97.54,2.509,65.8,31.599
31.734,32.387,14.54,2.997,47.8,26.075
12.978,55.968,47.36,5.491,77.9,29.409
14.29,6.1,77.46,1.812,34.5,18.075
41.793,26.18,68.13,2.484,55.7,34.444
162.737,55.986,75.73,5.158,85.6,95.851
125.051,43.725,67.34,4.775,80.7,93.224
193.12,41.264,31.1,5.431,68.8,40.478
109.504,10.359,74.61,2.01,38.9,34.654
35.996,28.649,82.72,3.265,64.8,34.87
29.254,31.24,81.51,2.974,66.6,32.064
145.572,10.974,4.67,3.554,22.5,28.694
106.186,42.802,27.08,5.036,68.3,39.981
147.473,59.72,42.69,6.079,78.0,46.651
94.211,1.221,57.45,2.081,23.8,30.745
67.166,27.242,90.01,3.511,66.0,41.765
176.575,39.488,98.97,4.365,84.5,94.551
191.819,6.317,80.46,3.38,39.6,35.784
88.62,3.734,89.29,1.281,34.1,33.999
174.093,50.835,33.4,5.223,73.1,42.71
81.67,51.812,34.13,4.06,70.4,41.815
73.117,23.515,31.54,3.679,44.8,34.652
62.439,34.597,61.35,4.282,67.6,41.093
97.122,6.723,35.87,2.453,24.4,30.016
92.374,51.605,79.4,5.379,87.3,48.107
76.56,11.172,72.2,2.437,40.2,35.015
188.751,39.998,51.9,4.446,71.1,41.46
162.219,53.825,90.88,5.487,91.0,96.812
60.307,50.904,12.93,4.851,66.0,40.09
23.738,31.851,6.86,3.396,45.9,22.001
154.684,22.811,90.08,2.889,59.6,40.116
103.632,20.098,9.78,2.67,31.9,30.435
175.973,45.835,81.99,5.747,89.0,95.195
39.2,54.899,6.9,4.038,62.2,34.752
19.629,43.86,70.06,4.155,80.1,30.679
184.929,0.581,97.35,1.866,34.5,34.766
4.169,18.609,48.38,1.734,39.5,13.209
97.631,27.414,78.11,4.131,64.2,41.135
77.423,11.595,84.79,2.679,45.0,36.747
52.838,11.936,14.48,1.997,22.6,28.387
143.45,58.265,27.66,4.951,70.7,43.501
112.476,2.363,75.96,1.427,29.0,32.369
48.266,50.959,44.67,5.453,77.0,43.452
73.016,58.688,75.13,4.624,84.1,48.482
84.688,6.528,11.6,2.678,17.4,27.534
88.783,36.205,60.56,3.071,66.1,40.125
125.633,4.427,82.59,2.658,36.3,34.84
138.138,15.384,52.78,2.083,38.1,33.479
173.791,37.764,92.51,4.132,80.0,93.695
4.138,31.679,26.43,3.84,52.7,15.948
101.192,21.91,88.67,3.401,59.4,40.282
189.84,51.426,16.54,5.041,67.6,40.803
154.996,0.663,3.84,2.974,9.3,25.641
185.554,10.623,47.91,3.173,34.1,32.977
5.436,32.261,55.61,3.867,62.2,19.89
169.792,21.547,66.67,4.135,54.3,38.536
81.844,20.458,58.59,2.994,47.8,36.221
90.172,38.524,76.21,3.537,74.5,42.859
175.672,32.016,1.49,4.85,48.1,34.503
29.511,36.192,80.31,4.445,75.4,34.697
10.745,55.989,38.35,4.81,73.5,26.738
174.82,21.48,18.66,4.574,40.9,33.692
75.071,14.702,14.44,2.168,26.1,29.193
99.905,36.504,45.51,4.804,66.2,40.326
169.573,21.138,36.1,2.764,41.2,33.666
178.089,4.16,75.82,2.648,34.0,34.024
108.349,25.335,92.11,3.618,64.8,41.669
7.947,21.049,73.26,3.407,53.9,19.893
7.898,39.75,60.0,4.412,73.2,23.734
91.988,52.75,11.02,4.375,64.2,39.812
197.206,32.282,61.92,3.898,64.2,90.6
117.652,41.565,71.6,3.721,77.0,43.239
119.981,44.406,1.21,4.638,61.3,37.093
56.329,23.621,4.25,2.308,33.3,30.261
155.643,15.2,83.88,2.553,48.4,37.343
163.821,11.986,67.02,3.71,42.7,35.945
135.393,59.167,69.61,6.508,87.2,96.772
131.405,22.443,74.08,2.977,54.6,38.362
30.54,3.474,7.48,1.033,8.7,16.122
113.034,40.966,94.88,4.285,84.7,46.244
91.678,37.175,67.68,3.359,70.0,41.428
197.737,6.763,79.59,2.273,37.1,34.649
112.061,11.165,94.93,2.434,47.0,37.511
12.113,48.807,29.5,5.077,71.5,24.995
154.853,38.816,44.31,4.309,67.2,40.213
102.143,16.712,85.79,2.404,50.3,37.746
171.702,20.661,56.11,4.219,50.3,37.258
158.795,1.648,64.35,3.062,28.8,32.614
53.145,59.259,80.86,5.636,88.3,50.287
118.009,51.802,93.87,5.18,91.1,49.539
132.459,38.555,44.8,3.696,65.5,39.575
157.044,45.79,33.67,5.233,73.2,41.594
172.229,56.247,84.28,5.621,89.3,96.791
16.067,14.288,75.86,1.298,41.9,20.027
62.311,51.459,28.21,4.914,70.7,41.963
7.645,25.576,93.64,3.368,64.9,22.998
170.734,49.065,86.18,5.266,89.0,95.644
99.896,41.974,39.67,3.755,67.9,39.855
101.277,34.808,66.06,4.11,68.8,41.482
46.515,42.184,46.85,3.94,70.8,39.351
139.184,25.043,4.78,2.804,36.3,31.156
132.427,29.965,61.52,4.077,61.9,39.839
114.588,21.615,26.4,2.862,39.1,32.809
60.835,44.214,57.85,4.992,79.0,43.644
28.531,49.497,41.23,4.078,72.6,32.637
73.798,55.795,47.57,4.917,76.6,45.09
154.368,43.744,92.49,5.432,89.9,95.418
76.395,7.428,59.39,1.352,29.5,31.629
177.54,52.055,42.08,5.871,77.3,44.613
73.194,6.944,47.85,1.481,25.8,30.382
25.001,31.421,30.46,3.835,53.6,25.507
20.128,8.504,87.61,1.473,39.4,21.961
110.121,56.425,80.54,4.749,86.0,48.687
138.519,0.068,47.44,2.425,20.4,29.735
90.402,47.372,53.63,5.509,79.9,44.437
191.771,30.035,41.03,4.67,57.4,38.212
154.12,22.64,56.37,3.624,51.1,37.126
173.271,8.506,69.12,3.38,38.6,35.038
157.958,24.293,84.64,3.316,60.7,40.297
59.351,0.617,53.78,1.518,20.6,29.623
136.736,44.157,80.64,3.856,82.9,93.615
159.965,52.273,68.75,5.986,85.6,95.364
195.4,20.858,37.94,2.959,42.0,34.005
125.736,15.995,81.13,3.474,50.8,38.172
124.07,31.506,66.03,3.195,62.8,90.313
164.805,38.711,74.02,5.463,78.9,93.412
169.352,43.091,68.36,5.495,82.1,93.675
47.324,15.107,8.84,3.314,27.7,28.675
73.911,39.203,9.78,4.652,58.1,36.857
7.167,13.134,1.78,2.999,22.6,9.452
54.502,24.27,5.9,2.365,34.6,30.65
92.91,21.914,81.03,2.213,54.2,38.217
56.59,40.642,20.5,4.387,62.3,38.093
125.593,24.283,36.29,3.68,47.1,35.352
160.327,0.47,6.22,2.322,8.2,25.187
16.128,30.38,3.23,3.904,44.5,18.44
32.001,31.388,45.04,2.812,55.4,29.128
103.852,58.921,85.43,5.168,88.5,50.229
7.175,18.784,74.16,3.282,51.3,19.004
190.517,8.078,53.71,2.929,32.4,32.78
179.524,19.037,95.59,4.107,60.1,41.113
133.503,0.441,77.77,1.605,27.8,32.311
81.579,32.98,89.99,3.613,72.7,43.183
199.409,23.21,50.35,3.873,50.6,36.851
179.549,54.974,27.24,4.919,70.5,42.667
124.161,4.495,64.65,2.274,30.1,32.487
89.332,25.711,14.14,2.746,39.7,32.279
81.173,40.922,8.2,4.33,58.8,36.745
117.124,30.371,57.48,3.795,60.5,39.196
135.325,1.58,22.39,1.247,11.6,26.111
72.012,6.97,90.74,3.057,42.6,36.731
186.703,13.876,79.44,4.195,49.7,38.245
139.075,8.062,45.09,2.257,28.1,31.135
53.083,5.324,19.37,2.429,17.8,27.856
102.097,36.311,36.25,3.898,61.0,38.328
173.032,3.893,51.01,3.514,28.4,32.127
136.265,1.073,20.37,2.536,13.6,27.102
77.881,57.164,71.01,5.487,85.0,48.57
82.454,23.866,41.43,2.463,45.1,34.566
12.13,2.394,24.75,1.91,14.9,10.578
38.972,48.957,57.26,4.578,78.6,39.387
175.517,10.54,77.45,2.878,42.1,35.903
60.773,9.739,85.91,2.083,41.8,35.83
84.539,25.307,33.8,2.647,44.9,34.247
143.567,4.757,77.54,2.253,34.2,33.943
151.444,17.721,37.72,3.353,39.4,33.668
123.989,23.932,21.9,2.708,39.9,32.686
139.736,13.569,25.02,3.184,30.5,31.145
86.716,20.326,38.57,2.318,40.0,33.291
125.077,36.434,0.86,4.483,51.9,35.067
86.305,13.514,63.23,2.189,39.5,34.31
152.08,16.586,81.47,3.537,51.7,38.41
36.061,43.77,78.99,5.015,84.9,39.758
128.684,4.697,51.96,2.127,26.1,30.985
78.464,9.241,35.14,1.426,24.4,29.454
147.561,1.929,78.6,2.34,31.6,33.501
26.116,35.724,3.01,3.813,50.1,23.941
171.253,46.764,33.38,4.363,70.9,40.888
189.251,51.74,58.63,6.322,83.4,46.826
154.995,7.485,91.34,2.16,41.1,35.99
42.397,55.39,17.45,4.014,65.3,37.407
182.456,10.161,79.95,2.929,42.6,36.144
81.944,17.924,66.57,2.659,46.5,36.172
180.384,49.849,76.64,4.828,85.1,94.803
36.122,59.016,33.79,4.135,70.5,37.399
145.256,44.188,28.98,5.738,72.1,41.231
172.784,18.816,73.27,2.553,49.3,37.004
68.496,20.805,61.52,3.095,49.3,36.727
179.327,32.368,23.64,4.328,53.9,36.481
190.259,2.536,4.01,2.762,10.9,25.871
162.507,34.361,29.9,5.238,60.2,38.565
9.817,27.786,28.73,3.61,48.5,17.57
113.471,27.384,83.47,3.789,64.9,41.365
177.559,58.65,53.53,5.232,79.1,46.724
76.923,4.357,91.13,2.729,39.0,35.837
153.044,25.836,92.21,3.839,66.0,42.023
8.593,7.459,18.48,2.346,19.7,9.942
199.707,3.639,91.99,3.01,39.2,36.057
185.79,49.204,7.89,5.031,64.9,39.332
161.918,13.392,45.12,3.561,37.3,33.704
60.594,8.238,31.07,2.057,23.6,29.427
40.813,28.572,96.27,3.553,69.5,38.759
118.966,22.452,77.07,2.479,54.3,38.179
99.186,13.122,4.79,3.392,24.5,29.032
1.168,9.104,52.52,1.965,30.8,10.404
150.031,0.789,86.12,2.157,32.1,33.879
84.03,34.698,66.39,3.686,67.7,41.056
63.643,53.037,0.78,4.126,60.5,38.495
123.936,11.454,86.31,3.35,47.0,37.574
139.169,53.259,22.98,4.766,68.8,41.648
70.939,36.645,81.94,4.145,75.7,43.686
5.092,19.334,44.08,1.747,39.1,13.322
139.428,2.957,38.73,2.606,21.4,29.625
166.109,1.164,84.68,2.916,34.0,34.589
141.6,19.097,45.47,3.638,44.0,35.13
82.872,1.317,38.78,1.501,16.8,28.116
37.557,36.654,87.81,4.624,78.6,39.353
90.812,55.712,76.74,5.19,86.0,48.561
43.894,44.424,85.31,3.501,83.7,42.488
102.947,48.127,74.16,5.091,85.0,46.437
105.718,4.134,74.55,1.76,31.4,32.963
191.119,8.726,74.34,3.204,40.0,35.481
110.106,31.681,76.64,3.139,66.0,40.928
14.407,50.735,73.62,4.419,83.1,30.621
63.672,48.044,87.86,4.225,86.9,47.032
95.416,49.161,82.12,4.306,85.4,46.74
64.287,7.344,63.07,1.872,31.8,32.551
149.815,38.924,6.08,5.165,58.0,36.915
34.816,56.182,73.38,4.788,84.0,41.204
40.375,46.443,45.25,5.17,76.5,38.717
36.775,54.636,57.7,4.467,78.5,39.655
134.961,52.869,12.32,5.961,68.6,41.618
153.968,25.517,33.31,3.939,48.2,35.574
27.457,50.589,63.0,3.895,78.6,34.621
192.607,0.608,92.92,3.327,36.9,35.792
7.389,11.886,22.64,2.44,26.1,10.982
114.097,11.314,77.1,3.278,43.9,36.454
164.839,0.336,25.4,3.2,16.0,28.171
141.069,40.785,11.06,4.015,58.7,36.704
62.754,47.309,44.54,5.269,76.5,43.175
183.152,52.36,28.63,4.826,70.7,42.125
177.327,15.72,43.28,3.944,40.3,34.431
194.516,45.92,1.98,4.545,62.0,37.428
178.066,12.27,1.77,3.688,23.4,28.81
194.257,59.379,16.67,5.606,69.0,43.222
47.459,38.652,2.97,3.484,52.5,33.659
38.251,32.102,67.95,2.45,62.2,34.188
78.538,29.511,63.32,4.049,61.9,39.904
140.651,24.215,93.86,3.474,63.7,41.456
66.018,51.808,94.81,3.814,88.0,48.235
174.23,54.208,91.78,5.679,91.7,97.057
46.304,29.063,10.96,2.962,43.0,31.294
9.657,26.071,21.16,3.519,44.1,16.18
45.736,16.178,93.19,3.321,54.2,37.507
29.176,45.245,77.36,5.001,85.7,36.873
148.192,25.415,6.05,3.286,38.3,31.879
177.561,4.302,10.36,3.394,16.4,27.626
21.517,50.691,76.22,4.215,83.4,33.815
131.787,39.351,75.41,4.658,78.0,93.074
104.368,25.472,97.78,2.727,64.5,41.405
76.093,52.577,82.0,5.498,88.3,48.739
100.754,16.758,67.18,3.497,47.5,36.836
172.766,8.21,56.9,3.42,34.7,33.667
192.298,58.403,68.26,6.249,86.1,96.396
72.017,35.807,22.58,3.667,55.7,36.471
24.677,24.275,21.82,3.337,41.9,22.263
96.757,53.968,84.38,4.95,87.7,48.754
171.298,42.716,24.85,3.99,64.9,38.637
199.638,57.683,42.82,5.618,76.9,45.723
150.886,39.878,28.47,5.605,66.9,40.051
62.223,26.526,74.51,3.396,60.3,39.777
197.552,21.504,77.54,4.268,57.8,39.859
84.392,42.686,0.83,4.925,60.0,36.952
35.637,59.874,57.38,4.362,78.1,40.211
66.245,5.507,12.32,1.052,12.4,25.702
25.201,9.253,39.47,2.376,28.1,20.001
92.989,16.596,81.06,2.512,49.0,37.31
148.534,51.02,39.9,4.708,73.7,42.936
135.853,35.391,57.92,4.805,68.7,41.437
78.316,57.692,35.3,6.32,76.4,45.621
171.897,22.745,55.2,3.508,50.6,36.902
4.92,23.029,56.52,1.818,47.1,15.534
149.322,47.761,66.15,5.948,84.7,94.499
191.031,9.303,83.71,2.634,42.0,36.056
95.75,55.858,25.41,4.892,69.9,42.641
52.342,3.504,1.17,2.225,9.8,25.226
125.066,14.998,60.66,3.262,43.0,35.474
2.045,53.018,13.05,3.621,63.0,18.219
76.697,58.183,72.9,5.01,84.4,48.519
76.313,58.197,17.23,4.702,66.9,42.081
105.06,59.136,64.96,6.153,84.9,49.043
97.098,4.329,32.36,2.224,20.1,28.845
125.774,50.761,59.81,4.66,79.6,45.017
175.305,56.131,3.59,6.54,67.4,42.003
154.184,39.524,44.43,5.171,70.2,41.278
7.477,57.862,15.71,4.194,65.2,22.603
94.124,12.564,68.67,2.673,41.2,35.19
118.995,29.039,11.43,4.565,47.1,34.62
134.589,14.572,40.98,3.383,36.9,33.336
136.447,5.261,40.41,2.631,24.5,30.364
100.942,25.813,74.55,3.891,60.8,40.129
68.787,1.465,82.08,1.442,29.9,32.852
58.6,6.975,51.48,2.108,28.5,31.435
157.391,24.299,74.59,3.342,57.7,39.22
99.14,49.22,95.85,5.791,93.2,49.795
145.036,44.03,80.12,4.145,83.3,93.75
83.005,7.299,66.63,2.091,33.3,33.158
81.749,21.711,72.39,3.522,54.6,38.57
97.919,14.158,70.1,3.267,44.9,36.325
59.529,42.29,32.74,4.928,69.1,40.375
67.699,19.615,65.68,2.704,48.3,36.508
12.736,12.489,57.6,1.625,35.2,16.478
139.83,41.681,17.63,5.181,64.6,38.834
115.092,27.11,73.03,4.197,62.5,40.574
177.608,28.562,99.97,4.956,74.1,44.653
111.828,26.414,86.6,3.744,64.7,41.44
174.738,36.161,50.26,4.37,66.2,40.322
181.024,47.537,71.66,6.081,86.7,94.939
53.914,28.786,3.29,3.563,41.9,32.633
69.529,27.399,59.28,3.349,56.6,38.253
26.539,44.184,13.97,4.251,63.9,27.723
127.775,52.347,13.08,5.037,66.5,40.629
149.292,12.83,25.07,2.981,29.2,30.772
23.802,45.641,75.7,4.104,83.0,33.492
125.918,49.059,66.74,5.534,83.9,94.458
73.926,11.461,74.04,2.435,41.0,35.282
151.897,5.5,31.94,3.305,24.0,30.182
116.955,45.008,40.68,5.106,75.0,42.055
143.224,16.057,34.91,3.543,37.2,33.173
154.933,48.953,6.49,5.411,65.5,39.512
4.273,2.071,7.62,0.819,6.6,4.037
12.696,39.154,78.1,4.035,77.0,27.311
197.025,16.392,15.07,3.782,32.2,31.314
64.813,38.474,19.73,4.062,58.8,37.176
128.575,41.918,8.15,4.18,59.5,36.813
5.751,59.341,21.03,5.513,70.1,24.128
184.985,30.477,46.3,5.266,60.9,39.508
80.095,38.703,22.15,4.086,59.9,37.52
155.926,19.103,55.0,3.59,46.7,36.13
19.214,13.549,41.87,2.432,33.7,18.673
74.579,45.418,61.15,4.229,78.9,43.496
130.316,56.388,45.03,4.987,76.0,45.018
142.555,42.513,4.51,4.652,60.2,37.036
31.479,18.296,27.71,1.908,33.4,23.059
43.299,32.717,38.86,4.195,58.5,35.15
127.846,49.153,35.29,5.719,74.9,43.044
102.923,27.419,75.41,4.503,64.3,41.222
142.617,28.408,93.03,3.228,67.5,42.072
40.444,5.129,9.98,2.738,15.5,22.892
139.926,59.424,37.91,5.518,75.2,45.478
81.187,50.702,60.67,5.375,81.6,45.836
30.851,23.544,29.24,3.402,43.4,25.695
4.628,25.581,16.83,3.909,43.2,13.781
0.657,36.785,43.97,3.433,62.6,17.096
156.463,57.607,98.58,4.778,91.5,97.437
132.761,54.963,1.86,5.076,63.2,40.035
13.7,28.297,93.85,3.491,68.3,26.436
78.622,0.683,40.59,2.54,19.3,29.241
44.819,44.682,98.18,5.211,92.1,46.134
166.197,38.024,45.51,4.456,67.0,40.315
61.813,46.423,7.44,4.201,62.7,37.789
85.82,45.308,93.24,4.73,89.8,47.517
67.696,11.534,44.28,2.164,31.5,31.746
93.484,39.905,45.5,3.643,67.1,39.907
157.595,51.462,52.87,5.387,79.3,45.164
136.784,49.542,46.4,4.998,76.4,43.612
10.027,36.726,6.93,3.39,51.4,17.086
198.238,8.026,54.86,3.627,34.4,33.614
105.836,36.998,10.64,4.15,54.7,35.929
43.601,23.596,20.28,2.389,38.3,29.286
61.557,39.962,97.58,4.777,85.6,46.818
9.02,45.375,80.55,4.675,85.9,28.049
15.355,8.497,20.12,2.008,20.5,12.987
170.543,35.451,64.52,4.042,68.9,91.339
23.461,54.821,80.53,4.213,84.7,36.089
45.21,23.209,15.18,2.221,35.9,29.171
131.02,57.857,54.99,5.348,79.9,46.823
195.971,0.487,11.66,1.884,8.7,25.337
188.741,10.259,31.98,3.644,30.1,31.627
117.564,59.45,17.27,5.921,70.0,43.63
173.934,53.086,61.59,6.393,84.5,95.248
52.918,45.712,80.79,3.924,84.0,45.409
28.675,57.581,92.06,5.489,91.3,41.6
148.227,45.806,20.83,4.53,67.6,39.46
73.817,40.605,21.03,4.965,63.8,38.739
